出表日期,資料年月,公司代號,公司名稱,產業別,營業收入-當月營收,營業收入-上月營收,營業收入-去年當月營收,營業收入-上月比較增減(%),營業收入-去年同月增減(%),累計營業收入-當月累計營收,累計營業收入-去年累計營收,累計營業收入-前期比較增減(%),備註
1100717,11006,2328,廣宇,電子零組件業," $1,886,408.00 ",1687851,1570275,11.76389385,20.13233351,10002831,9660043,3.548514225,-
1100717,11006,2329,華泰,半導體業," $1,373,990.00 ",1406100,1091784,-2.283621364,25.84815311,7937266,7142473,11.12770045,-
1100717,11006,2330,台積電,半導體業," $148,470,660.00 ",112359668,120877785,32.13874929,22.82708522,734555352,621295550,18.22961745,無。
1100717,11006,2331,精英,電腦及週邊設備業," $2,830,469.00 ",2358385,2797344,20.01725757,1.184158974,13944950,12213229,14.17905944,-
1100717,11006,2332,友訊,通信網路業," $1,250,284.00 ",963543,1338950,29.75902477,-6.622054595,7266581,6863088,5.879175671,-
1100717,11006,2337,旺宏,半導體業," $3,609,143.00 ",4006487,3007319,-9.917516268,20.01197745,21053591,18686447,12.6677051,-
1100717,11006,2338,光罩,半導體業," $519,735.00 ",492410,387628,5.549237424,34.08087135,2768174,2204542,25.56685243,-
1100717,11006,2340,光磊,光電業," $543,597.00 ",330354,511694,64.54984653,6.234780943,2967279,2541994,16.73036994,-
1100717,11006,2342,茂矽,半導體業," $167,143.00 ",172198,184510,-2.935574165,-9.412497968,889417,914779,-2.772472914,-
1100717,11006,2344,華邦電,半導體業," $8,722,245.00 ",8207005,4130594,6.278051494,111.1620024,46559517,24301598,91.59035138,本公司之子公司新唐科技109/9/1完成對日本Panasonic Corporation半導體相關事業之併購，自完成日起該事業併入本公司合併財報
1100717,11006,2345,智邦,通信網路業," $4,517,191.00 ",4911263,4790580,-8.02384234,-5.706803769,27251362,24350430,11.91326806,-
1100717,11006,2347,聯強,電子通路業," $33,736,979.00 ",31570759,28806382,6.861475836,17.11633554,183589453,144648892,26.92074613,本月營收係當月自結數，前期調整數反應在本年累計營收內
1100717,11006,2348,海悅,其他," $339,116.00 ",328232,312868,3.315947257,8.389480548,2326269,1238732,87.7943736,本年度增減百分比達50％以上，係因個案銷售狀況良好
1100717,11006,2349,錸德,光電業," $631,665.00 ",629229,502398,0.387140453,25.72999893,3687886,3074866,19.93647853,-
1100717,11006,2351,順德,半導體業," $925,445.00 ",909710,685014,1.729672093,35.09869871,5207222,3988569,30.55363966,-
1100717,11006,2352,佳世達,電腦及週邊設備業," $20,502,777.00 ",18134578,15463532,13.05902459,32.58793011,106887505,82872938,28.97757408,-
1100717,11006,2353,宏碁,電腦及週邊設備業," $30,019,319.00 ",24806745,25673362,21.01272859,16.92788424,151333538,114456620,32.21912197,-
1100717,11006,2354,鴻準,其他電子業," $7,403,775.00 ",8264764,9301116,-10.41758724,-20.39906824,42626476,34146493,24.83412572,-
1100717,11006,2355,敬鵬,電子零組件業," $1,489,295.00 ",1412390,1175354,5.445025807,26.71033578,8587434,7191189,19.41605206,-
1100717,11006,2356,英業達,電腦及週邊設備業," $41,271,513.00 ",35337345,53408509,16.79290847,-22.72483585,226651717,237436907,-4.542339326,-
1100717,11006,2357,華碩,電腦及週邊設備業," $47,945,921.00 ",40995436,39365234,16.95428974,21.79762732,244242053,163029459,49.81467429,-
1100717,11006,2358,廷鑫,其他," $279,628.00 ",136839,126049,104.3481756,121.8407127,959256,702485,36.55181249,本月銷售量較去年同月增加，致營業收入增加。
1100717,11006,2359,所羅門,其他電子業," $276,230.00 ",346509,268528,-20.28201288,2.868229756,1910606,1634620,16.88380174,-
1100717,11006,2360,致茂,其他電子業," $1,602,002.00 ",1382221,1361607,15.90056872,17.6552412,8718664,7199517,21.10067939,-
1100717,11006,2362,藍天,電腦及週邊設備業," $2,240,847.00 ",2272324,1676399,-1.385233796,33.67026585,11975200,8919772,34.25455269,-
1100717,11006,2363,矽統,半導體業," $25,365.00 ",18289,8673,38.6899229,192.4593566,111059,76731,44.73811106,客戶需求增加
1100717,11006,2364,倫飛,電腦及週邊設備業," $59,214.00 ",83807,58077,-29.34480413,1.957745751,421291,358809,17.41372151,-
1100717,11006,2365,昆盈,電腦及週邊設備業," $89,936.00 ",59041,100451,52.32804322,-10.46779027,668120,655926,1.859051173,-
1100717,11006,2367,燿華,電子零組件業," $906,504.00 ",925657,791769,-2.069124957,14.49096896,6271192,5881672,6.622606633,-
1100717,11006,2368,金像電,電子零組件業," $2,028,098.00 ",2222799,1944573,-8.759271531,4.295287449,12164378,11385106,6.844661789,-
1100717,11006,2369,菱生,半導體業," $687,660.00 ",654970,408821,4.991068293,68.20564501,3705122,2569772,44.18096236,需求暢旺
1100717,11006,2371,大同,電機機械," $2,427,273.00 ",2764705,2746946,-12.20499113,-11.63739659,13978084,16738944,-16.49363305,-
1100717,11006,2373,震旦行,其他電子業," $1,135,872.00 ",1054769,1192900,7.689171752,-4.78061866,6617861,5787533,14.34683828,-
1100717,11006,2374,佳能,光電業," $215,346.00 ",226347,266937,-4.860236716,-19.32703222,1315847,1495145,-11.99201415,-
1100717,11006,2375,凱美,電子零組件業," $722,670.00 ",705923,364367,2.372355059,98.33574391,3840234,2024202,89.71594732,2021年1月底凱美公司因帛漢及旺詮股權轉換案，本年累計營收已排除帛漢並計入旺詮。
1100717,11006,2376,技嘉,電腦及週邊設備業," $9,134,400.00 ",11601877,7108074,-21.26791208,28.5073847,60149183,38141376,57.70061101,"本年/本月營收較去年同期增加,主要係板卡及網通產品銷售成長所致。"
1100717,11006,2377,微星,電腦及週邊設備業," $15,570,323.00 ",15674299,13779635,-0.66335343,12.9951773,94327016,63841232,47.75249951,-
1100717,11006,2379,瑞昱,半導體業," $9,450,162.00 ",8576975,6078792,10.18059397,55.46118374,49179828,33266197,47.83724151,無
1100717,11006,2380,虹光,電腦及週邊設備業," $329,761.00 ",284132,118622,16.05908521,177.993121,1533495,581805,163.5754248,海外地區及中國地區銷售增加
1100717,11006,2382,廣達,電腦及週邊設備業," $90,388,641.00 ",85052076,93471203,6.274467657,-3.297873464,529231180,460480229,14.93027207,-
1100717,11006,2383,台光電,電子零組件業," $3,385,779.00 ",3220597,2045256,5.128924855,65.54304204,17561611,12209643,43.83394338,去年同期:黃石廠產能30萬張.各廠尚未全能生產及銷售。今年:黃石廠產能60萬張.各廠全能生產及銷售;售價調整及產品組合更佳。
1100717,11006,2385,群光,電子零組件業," $8,866,488.00 ",8421571,8014033,5.283064169,10.63702882,50429822,43206339,16.71857224,-
1100717,11006,2387,精元,電腦及週邊設備業," $1,955,526.00 ",2018729,1863546,-3.13083133,4.935751519,11367234,7946281,43.05099455,-
1100717,11006,2388,威盛,半導體業," $600,796.00 ",548591,597361,9.516196948,0.57502917,3187285,3026087,5.326945326,-
1100717,11006,2390,云辰,其他電子業," $46,741.00 ",44599,41986,4.802798269,11.32520364,302141,266392,13.41969729,-
1100717,11006,2392,正崴,電子零組件業," $5,309,864.00 ",5732272,6706050,-7.368945507,-20.81979705,37307597,36511719,2.17978781,-
1100717,11006,2393,億光,光電業," $2,416,927.00 ",2275834,1785872,6.199617371,35.33595913,12645838,10164429,24.41267483,-
1100717,11006,2395,研華,電腦及週邊設備業," $5,047,082.00 ",4487246,5121824,12.47616021,-1.459284817,27371090,25290358,8.227372661,-
1100717,11006,2397,友通,電腦及週邊設備業," $1,429,246.00 ",1149746,698656,24.3097171,104.5707759,5279285,4216770,25.1973667,主係因新增合併子公司Brainstorm Corporation，致使本月營收增幅百分比達50%以上。
1100717,11006,2399,映泰,電腦及週邊設備業," $180,384.00 ",244409,119398,-26.19584385,51.0779075,1232332,941856,30.84080794,"主要係主機板及顯示卡等產品之銷售成長,使本月營收較去年同期增加"
1100717,11006,2401,凌陽,半導體業," $715,666.00 ",716783,539411,-0.155835169,32.67545527,3800238,2544239,49.36639207,-
1100717,11006,2402,毅嘉,電子零組件業," $543,471.00 ",559379,331444,-2.843867932,63.97068585,3258434,2187232,48.97523445,主要是去年同期因新冠肺炎疫情以至於基期較低所影響
1100717,11006,2404,漢唐,其他電子業," $2,453,536.00 ",1610107,4463567,52.38341303,-45.03194418,11784976,16841458,-30.02401574,-
1100717,11006,2405,浩鑫,電腦及週邊設備業," $152,312.00 ",151504,143439,0.533319252,6.18590481,832804,885211,-5.920283413,-
1100717,11006,2406,國碩,光電業," $672,143.00 ",637566,797891,5.423281668,-15.76004743,4264083,4069872,4.771919117,-
1100717,11006,2408,南亞科,半導體業," $7,638,931.00 ",7604264,5319753,0.455888959,43.59559551,40368081,30908227,30.60626545,-
1100717,11006,2409,友達,光電業," $33,936,996.00 ",32117581,21607307,5.664856889,57.06258998,178596119,117190364,52.39829701,本期營收較去年同期增加主要係市場價格上漲及出貨量增加所致。
1100717,11006,2412,中華電,通信網路業," $16,924,972.00 ",16335973,15979863,3.605533628,5.91437486,99702130,95957863,3.901990814,-
1100717,11006,2413,環科,電子零組件業," $335,250.00 ",306940,286193,9.223300971,17.14122987,2056432,1643007,25.16270472,-
1100717,11006,2414,精技,電子通路業," $2,014,553.00 ",1975052,2106212,1.999997975,-4.351841125,11227381,10395951,7.997632925,-
1100717,11006,2415,錩新,電子零組件業," $252,764.00 ",241440,93696,4.69019218,169.770321,1371108,847435,61.79506393,去年同期受新冠肺炎疫情影響，營收大幅減少。
1100717,11006,2417,圓剛,電腦及週邊設備業," $412,826.00 ",401732,462527,2.761542521,-10.74553486,2564399,1767263,45.10568037,-
1100717,11006,2419,仲琦,通信網路業," $700,587.00 ",884752,1062372,-20.81543755,-34.0544555,5155444,3994690,29.05742373,-
1100717,11006,2420,新巨,電子零組件業," $227,923.00 ",252130,174688,-9.600999484,30.47433138,1297400,1113646,16.50021641,-
1100717,11006,2421,建準,電子零組件業," $1,085,281.00 ",1118856,1089455,-3.000832994,-0.383127343,6356837,5850341,8.657546628,-
1100717,11006,2423,固緯,其他電子業," $230,850.00 ",175212,163646,31.75467434,41.06669274,1195382,1026465,16.45618701,-
1100717,11006,2424,隴華,電腦及週邊設備業," $1,055.00 ",1234,1662,-14.50567261,-36.52226233,8742,9709,-9.959831085,-
1100717,11006,2425,承啟,電腦及週邊設備業," $474,710.00 ",608799,422937,-22.02516758,12.24130308,2775480,1525625,81.92412946,本年營業收入較同期增加主係去年受疫情影響，基期較低，故本年營業收入較去年同期增加。
1100717,11006,2426,鼎元,光電業," $268,605.00 ",282599,204712,-4.951892965,31.21116495,1590616,1133782,40.29293109,-
1100717,11006,2427,三商電,資訊服務業," $268,786.00 ",239904,367213,12.03898226,-26.80378963,1464750,1243230,17.81810285,-
1100717,11006,2428,興勤,電子零組件業," $657,779.00 ",674374,468260,-2.460800683,40.47302781,3719479,2592709,43.45917725,-
1100717,11006,2429,銘旺科,光電業," $86,905.00 ",106470,61005,-18.37606838,42.45553643,562398,362732,55.04504703,1.主係今年上半年光學面板產品需求增加 2.新增合併公司-富動科技股份有限公司
1100717,11006,2430,燦坤,電子通路業," $2,043,220.00 ",2275140,1594836,-10.19365841,28.11474032,11259394,9171084,22.7705907,-
1100717,11006,2431,聯昌,電子零組件業," $113,479.00 ",113012,178495,0.413230453,-36.42454971,867596,1050924,-17.4444584,-
1100717,11006,2433,互盛電,其他電子業," $323,554.00 ",315210,344027,2.647124139,-5.950986405,1966155,1991513,-1.273303262,-
1100717,11006,2434,統懋,半導體業," $14,887.00 ",11842,10110,25.7135619,47.25024728,73965,64097,15.39541632,-
1100717,11006,2436,偉詮電,半導體業," $333,462.00 ",299224,217746,11.44226399,53.14265245,1656213,1141930,45.0362982,客戶需求量增加
1100717,11006,2438,翔耀,光電業," $27,986.00 ",36319,33537,-22.94391365,-16.55186809,196122,207554,-5.507964192,-
1100717,11006,2439,美律,通信網路業," $2,595,484.00 ",2744608,2205230,-5.433344215,17.69674818,15905600,11631215,36.7492562,-
1100717,11006,2440,太空梭,電子零組件業," $408,475.00 ",407547,196649,0.227703799,107.7178119,2245917,1174900,91.15814112,主係2021年銅價較2020年同期上揚致本期營收增幅較大。
1100717,11006,2441,超豐,半導體業," $1,588,961.00 ",1633148,1193729,-2.705633537,33.10902223,9029196,6861552,31.59116188,-
1100717,11006,2442,新美齊,電腦及週邊設備業," $38,246.00 ",9497,367647,302.7166474,-89.59708634,1140865,1815580,-37.16250454,主要係109年12月對凱銳控股(股)公司及凱銳光電(股)公司等重要子公司喪失控制力，故自110年1月起不納入合併個體
1100717,11006,2443,億麗,其他," $5,137.00 ",11739,16237,-56.23988415,-68.36238221,181017,236261,-23.38261499,因公司業務整理中，營業收入因而產生差異。
1100717,11006,2444,兆勁,通信網路業," $139,472.00 ",141790,149101,-1.634812046,-6.458038511,829229,741973,11.75999666,-
1100717,11006,2449,京元電子,半導體業," $1,978,466.00 ",2861258,2489358,-30.85328202,-20.52304249,15228216,14659656,3.878399329,-
1100717,11006,2450,神腦,通信網路業," $2,180,821.00 ",2229644,2016083,-2.189721767,8.171191365,14159508,12658759,11.85541963,-
1100717,11006,2451,創見,半導體業," $1,227,418.00 ",1277428,863526,-3.914897748,42.14024824,7292804,5706128,27.8065266,-
1100717,11006,2453,凌群,資訊服務業," $478,470.00 ",343518,448912,39.28527763,6.584363973,2453822,2345644,4.611867786,-
1100717,11006,2454,聯發科,半導體業," $47,755,898.00 ",41325915,25279480,15.55920298,88.91171021,233686385,128466028,81.90519987,(1)差異原因說明：主要產品線如智慧型手機、物聯網與電視晶片皆成長。(2)海外子公司之營收係以當月平均匯率換算之。
1100717,11006,2455,全新,通信網路業," $318,661.00 ",288522,203343,10.44599719,56.71107439,1785278,1243380,43.58265373,客戶需求增加
1100717,11006,2456,奇力新,電子零組件業," $1,465,389.00 ",1563911,1451854,-6.299719102,0.932256274,9015793,8118818,11.04809838,2021年1月底奇力新公司因旺詮及帛漢股權轉換案，累計營收已排除旺詮並計入帛漢。
1100717,11006,2457,飛宏,電子零組件業," $971,600.00 ",856025,893167,13.50135802,8.781448486,5365959,4056351,32.28537175,-
1100717,11006,2458,義隆,半導體業," $1,662,802.00 ",1661074,1275230,0.10402908,30.39232139,9191933,5745540,59.98379613,居家辦公及授課市場需求增加
1100717,11006,2459,敦吉,其他電子業," $602,353.00 ",601991,457616,0.060133789,31.62848327,3313699,2751394,20.4370948,-
1100717,11006,2460,建通,電子零組件業," $408,658.00 ",434203,269979,-5.883192884,51.36658777,2199869,1349213,63.04831039,係因2020年受新冠疫情之影響，營收大幅減少。
1100717,11006,2461,光群雷,其他電子業," $493,535.00 ",496222,390536,-0.54149151,26.373753,3011909,2463536,22.25958947,-
1100717,11006,2462,良得電,電子零組件業," $408,170.00 ",419862,415882,-2.784724505,-1.854372154,2354273,1998309,17.81326111,-
1100717,11006,2464,盟立,其他電子業," $795,271.00 ",764535,699544,4.020221442,13.68419999,4613250,4171654,10.58563342,-
1100717,11006,2465,麗臺,電腦及週邊設備業," $673,950.00 ",1157568,300280,-41.77879831,124.4405222,4496510,1842543,144.0382667,本月及累計較去年同期分別成長124.44%及144.04%；主系大陸市場之人工智能行業應用對 RTX QUADRO、Geforce及DGX A100的需求增加。
1100717,11006,2466,冠西電,光電業," $141,506.00 ",79047,133593,79.01501638,5.92321454,506981,420221,20.64627898,-
1100717,11006,2467,志聖,電子零組件業," $476,589.00 ",445171,339563,7.057512731,40.35363099,2914726,1669077,74.63100864,2020年初受疫情影響，出貨遞減，營收下滑，2020下半年客戶需求提升，致使近期營收較去年同期增加。
1100717,11006,2468,華經,資訊服務業," $145,487.00 ",161987,143241,-10.18600258,1.567986819,1068554,1000293,6.824100539,-
1100717,11006,2471,資通,資訊服務業," $31,720.00 ",45433,43792,-30.1829067,-27.56667885,311362,327099,-4.81108166,-
1100717,11006,2472,立隆電,電子零組件業," $823,882.00 ",809883,654540,1.72852128,25.87191004,4574281,3611057,26.67429509,-
1100717,11006,2474,可成,其他電子業," $3,334,610.00 ",3265197,7468037,2.125844168,-55.34823944,23031288,40154380,-42.64314877,無
1100717,11006,2476,鉅祥,電子零組件業," $542,069.00 ",526903,390456,2.878328649,38.82972729,2986367,2212339,34.98686232,-
1100717,11006,2477,美隆電,其他電子業," $317,461.00 ",310626,261272,2.200395331,21.50594017,1638200,1245680,31.51050029,-
1100717,11006,2478,大毅,電子零組件業," $537,738.00 ",553028,421164,-2.764778637,27.6790039,3228118,2488072,29.7437534,-
1100717,11006,2480,敦陽科,資訊服務業," $532,544.00 ",526939,484621,1.063690484,9.888758432,2962957,2634084,12.485289,-
1100717,11006,2481,強茂,半導體業," $1,239,243.00 ",1217899,851243,1.752526277,45.58040419,6732477,4721311,42.59761748,"本月營收淨額含二極體$1,221,139仟元及其他$24,064仟元，減銷退/折$5,960仟元。"
1100717,11006,2482,連宇,其他電子業," $81,609.00 ",52375,66672,55.81670644,22.4037077,401640,459449,-12.58224525,-
1100717,11006,2483,百容,電子零組件業," $181,745.00 ",166315,149780,9.277575685,21.34130057,994136,856939,16.01012441,-
1100717,11006,2484,希華,電子零組件業," $275,866.00 ",275095,214171,0.280266817,28.80642104,1554463,1160029,34.00208098,-
1100717,11006,2485,兆赫,通信網路業," $570,259.00 ",419972,549009,35.78500471,3.8706105,2915548,3424502,-14.86213178,-
1100717,11006,2486,一詮,光電業," $521,267.00 ",512274,347311,1.755505843,50.08652188,2836644,1854975,52.92087494,本公司因新產品應用持續開發及出貨，使營業收入已逐月成長。
1100717,11006,2488,漢平,其他電子業," $231,315.00 ",215815,179960,7.182077242,28.53689709,1160578,610722,90.03376332,本年累計營收較去年同期增加主要係因訂單量增加所致。
1100717,11006,2489,瑞軒,光電業," $2,037,489.00 ",1349662,1504500,50.96290775,35.42632104,9356679,6990123,33.85571327,-
1100717,11006,2491,吉祥全,光電業," $244,569.00 ",38699,18686,531.9775705,1208.835492,635203,109187,481.7569857,本期認列金融資產處分利益及透過損益按公允價值衡量之金融資產未實現評價調整
1100717,11006,2492,華新科,電子零組件業," $3,727,263.00 ",3973519,3165209,-6.197428526,17.75724763,22111975,15140831,46.04201711,受年中盤點及疫情影響，以致對下游客戶訂單的出貨減少，華新科技 6 月份全球合併營收為新台幣 37.3 億。
1100717,11006,2493,揚博,電子零組件業," $232,273.00 ",205855,209018,12.833305,11.12583605,1420401,1261628,12.58477142,-
1100717,11006,2495,普安,其他電子業," $112,344.00 ",103888,108935,8.139534884,3.129389085,556243,543808,2.286652642,-
1100717,11006,2496,卓越,其他," $44,480.00 ",52813,62487,-15.77831216,-28.81719398,308850,410804,-24.81816146,"去年本月營收扣除已出售部門為新台幣48,411仟元，減少8.12%；去年累計營收扣除已出售部門為新台幣311,947仟元，減少0.99%。"
1100717,11006,2497,怡利電,汽車工業," $166,006.00 ",178617,91926,-7.060358197,80.58655875,1047871,670308,56.32679306,109/6係因受新冠肺炎疫情影響，車廠停工，致營收大幅減少，110/6維持今年以來的出貨水平。
1100717,11006,2498,宏達電,通信網路業," $664,064.00 ",305094,649253,117.6588199,2.281237052,2524267,2673144,-5.569359526,-
1100717,11006,2501,國建,建材營造," $395,182.00 ",332451,680114,18.8692469,-41.89474118,3962248,2918675,35.75502583,-
1100717,11006,2504,國產,建材營造," $1,599,786.00 ",1845369,1520015,-13.30807009,5.248040315,10578047,8496677,24.49628249,-
1100717,11006,2505,國揚,建材營造," $281,514.00 ",511789,9861646,-44.99412844,-97.14536498,4140902,10252679,-59.61151227,"本年度營建收入4,131,950仟元，租賃收入8,952仟元。"
1100717,11006,2506,太設,建材營造," $32,709.00 ",52439,76772,-37.62466866,-57.39462304,1280755,357434,258.3192981,去年當月交屋數較多，本年建案累積交屋較去年同期多
1100717,11006,2509,全坤建,建材營造," $35,402.00 ",60091,20030,-41.08601954,76.74488268,560809,417591,34.29623723,"本月營收較去年同期增加,主要係認列餘屋銷售所致."
1100717,11006,2511,太子,建材營造," $762,786.00 ",959566,657290,-20.50718762,16.05014529,5906074,4758757,24.10959417,-
1100717,11006,2514,龍邦,其他," $1,382,251.00 ",987739,942180,39.94091557,46.70774162,5372227,4439324,21.01452834,-
1100717,11006,2515,中工,建材營造," $1,224,084.00 ",1328492,1186912,-7.859136525,3.131824432,7727109,6269003,23.25897754,-
1100717,11006,2516,新建,建材營造," $654,466.00 ",686870,585677,-4.717632157,11.7452111,3606859,2551568,41.35852934,-
1100717,11006,2520,冠德,建材營造," $7,064,591.00 ",1004173,1433130,603.5232973,392.9483717,14359068,9067311,58.36081943,110年6月及110年1-6月營業收入較去年同期增加達50%以上，主係建設部門103B案完工交屋所致。
1100717,11006,2524,京城,建材營造," $916,026.00 ",565134,733988,62.09005298,24.80122291,3508278,4022839,-12.79099164,-
1100717,11006,2527,宏璟,建材營造," $246,749.00 ",389718,154082,-36.6852442,60.14135331,2848460,1121332,154.0246778,"本月及本年累計營收較去年高,主要係因本月及本年房地銷售收入較高所致"
1100717,11006,2528,皇普,建材營造," $67,609.00 ",258486,21,-73.84423141,321847.619,1050818,126,833882.5397,"主係110年6月皇普文苑建案認列67,588仟元收入及認列租賃收入21仟元所致。"
1100717,11006,2530,華建,建材營造, $592.00 ,753,712,-21.3811421,-16.85393258,4300,4257,1.01010101,-
1100717,11006,2534,宏盛,建材營造," $393,907.00 ",252098,112291,56.2515371,250.7912477,1703521,1000936,70.19279954,無異常，本月因有個案銷售認列收入，以及租賃收入
1100717,11006,2535,達欣工,建材營造," $1,147,408.00 ",1624893,1099754,-29.38562724,4.333150868,7024512,7391599,-4.966273197,-
1100717,11006,2536,宏普,建材營造," $14,098.00 ",14059,137446,0.277402376,-89.74288084,226214,2067320,-89.05762049,"今年本期只有租賃收入,因此營收較少"
1100717,11006,2537,聯上發,建材營造," $199,289.00 ",114,47428,174714.9123,320.1927132,202820,1414471,-85.66107046,本月營收較去年增加，係認列雙北市房地出售收入所致。
1100717,11006,2538,基泰,建材營造," $16,410.00 ",22545,12838,-27.21224218,27.82364854,134444,135467,-0.755165465,-
1100717,11006,2539,櫻花建,建材營造, $190.00 ,191,32552,-0.523560209,-99.41631851,166742,1438457,-88.40827359,無異常。本月僅有租賃收入，無建案交屋入帳，致本期營收較去年同期減少。
1100717,11006,2540,愛山林,建材營造," $351,153.00 ",282442,387445,24.32747254,-9.36700693,2266793,1608509,40.92510518,-
1100717,11006,2542,興富發,建材營造," $8,452,172.00 ",3288228,1112637,157.043368,659.6522496,24254263,10015116,142.1765559,本期較去年增加，主要係本期認列「光武段」、「白崙段」及「永翠段」等建案完工並完成產權移轉所致。
1100717,11006,2543,皇昌,建材營造," $679,210.00 ",644338,526159,5.412066338,29.08835542,3504970,2799389,25.20482148,-
1100717,11006,2545,皇翔,建材營造," $480,417.00 ",400227,633934,20.0361295,-24.21655882,3133695,2162053,44.94071144,-
1100717,11006,2546,根基,建材營造," $911,153.00 ",797871,1370395,14.19803452,-33.51165175,5162869,6680076,-22.71242124,-
1100717,11006,2547,日勝生,建材營造," $403,861.00 ",315109,515764,28.16549194,-21.69655114,2251308,2764963,-18.57728295,-
1100717,11006,2548,華固,建材營造," $224,975.00 ",370097,2568087,-39.21188229,-91.23958807,2856079,7836908,-63.55604787,本公司截至6月底累計營收較去年同期減少，係因本期認列交屋金額較低所致。
1100717,11006,2597,潤弘,建材營造," $1,777,843.00 ",1848778,1013623,-3.836858725,75.39489534,10151645,5669962,79.04255796,主係業務正於大量施工階段，以致營收較去年同期增加。
1100717,11006,2601,益航,貿易百貨," $530,837.00 ",622347,456011,-14.70401561,16.4088147,3447300,2617968,31.67846207,-
1100717,11006,2603,長榮,航運業," $37,720,908.00 ",34442080,15686375,9.519831555,140.469248,189865868,87368064,117.3172431,整體運價上漲，導致收入增加。
1100717,11006,2605,新興,航運業," $442,049.00 ",312569,374132,41.42445348,18.15321865,1794393,2229569,-19.51839122,-
1100717,11006,2606,裕民,航運業," $1,179,510.00 ",1054535,565491,11.85119508,108.5815689,5834049,3489000,67.21263972,"110年度6月份波羅的海指數較去年同期增加155.85%,致營業收入增加。"
1100717,11006,2607,榮運,航運業," $564,210.00 ",592045,563819,-4.701500731,0.069348497,3426464,3492829,-1.900035759,-
1100717,11006,2608,嘉里大榮,航運業," $1,099,538.00 ",1126267,1001369,-2.373238317,9.803479037,6284665,5870222,7.060090743,-
1100717,11006,2609,陽明,航運業," $27,536,541.00 ",24035492,10920044,14.56616324,152.1651103,135552121,66392464,104.1679324,整體運價上漲，致營收增加。
1100717,11006,2610,華航,航運業," $9,210,523.00 ",9141861,8107038,0.751072457,13.61144477,57017661,58897169,-3.191168662,-
1100717,11006,2611,志信,航運業," $54,380.00 ",59360,49097,-8.389487871,10.76033159,337594,295136,14.38591022,-
1100717,11006,2612,中航,航運業," $279,885.00 ",264202,244823,5.935988373,14.32136687,1596881,1554713,2.712269081,-
1100717,11006,2613,中櫃,航運業," $253,158.00 ",263815,236150,-4.039573186,7.20220199,1491265,1360786,9.588502527,-
1100717,11006,2614,東森,其他," $434,794.00 ",458030,361293,-5.073030151,20.34387602,2586776,2121016,21.95928744,-
1100717,11006,2615,萬海,航運業," $17,905,245.00 ",15191500,5643560,17.86357503,217.2686212,86652125,34270590,152.8469017,運價上漲及貨量增加
1100717,11006,2616,山隆,油電燃氣業," $1,461,375.00 ",1596064,1251502,-8.438822002,16.76968954,8945128,7681315,16.45308128,-
1100717,11006,2617,台航,航運業," $265,263.00 ",278735,194396,-4.83326457,36.45496821,1464173,1209552,21.05085189,-
1100717,11006,2618,長榮航,航運業," $7,705,869.00 ",8394857,6142119,-8.20726309,25.45945463,43841768,49522030,-11.47017196,-
1100717,11006,2630,亞航,航運業," $347,498.00 ",355130,414100,-2.149072171,-16.0835547,1916392,1940032,-1.218536601,-
1100717,11006,2633,台灣高鐵,航運業," $401,290.00 ",1901903,3102809,-78.90060639,-87.06688037,15969083,17205581,-7.186609973,受疫情影響，運量減少所致。
1100717,11006,2634,漢翔,航運業," $2,135,985.00 ",1865039,1684282,14.52763186,26.81872751,10624212,10135798,4.818702977,-
1100717,11006,2636,台驊投控,航運業," $3,148,014.00 ",2660891,1158478,18.30676266,171.737055,13762717,6403190,114.9353213,貨量與運價雙漲
1100717,11006,2637,慧洋-KY,航運業," $1,504,599.00 ",1458428,904684,3.165805923,66.31210456,7885564,5516471,42.9458072,主係去年因BDI指數下跌及COVID-19疫情影響而使營業收入大幅減少，今年因航運需求回溫，營收已漸回穩所致。
1100717,11006,2642,宅配通,航運業," $425,079.00 ",386709,355111,9.922189553,19.70313508,2181362,1950208,11.85278698,-
1100717,11006,2701,萬企,觀光事業," $13,981.00 ",17139,15686,-18.42581247,-10.86956522,129167,120254,7.411811665,-
1100717,11006,2702,華園,觀光事業," $73,249.00 ",59667,46248,22.76300132,58.38306521,351921,381841,-7.835722199,無
1100717,11006,2704,國賓,觀光事業," $35,728.00 ",83785,144555,-57.35752223,-75.2841479,826436,885690,-6.690151182,本月及本年累計較去年同期減少，主要係受新冠肺炎影響全國第三級警戒，致使客房收入及餐飲收入大幅減少。
1100717,11006,2705,六福,觀光事業," $14,316.00 ",49428,117962,-71.03665938,-87.86388837,518574,544670,-4.791157949,受三級警戒疫情影響，本公司6月整體營收較去年減少50%以上，本公司將持續關注事件發展
1100717,11006,2706,第一店,觀光事業," $14,483.00 ",20506,17810,-29.37189115,-18.68051656,127762,126310,1.149552688,-
1100717,11006,2707,晶華,觀光事業," $212,600.00 ",343316,381126,-38.07454357,-44.21792268,2573318,2377320,8.2444938,-
1100717,11006,2712,遠雄來,觀光事業," $2,076.00 ",18940,48758,-89.03907075,-95.74223717,192865,196511,-1.855366875,本月營收較去年同期減少95.74%，主係疫情所致
1100717,11006,2722,夏都,觀光事業," $3,102.00 ",34397,64288,-90.98177167,-95.17483823,273147,279853,-2.396258035,因疫情三級警戒，致使營收減少。
